blood_group_match,same_district,age,weight,days_since_donation,is_eligible,emergency_level,availability,recommendation_score
0,0,44,53.8,294,1,2,0,0.4032
1,1,50,65.9,230,0,1,1,0.6768
1,1,40,51.2,155,1,1,0,0.8621
0,0,62,56.9,149,1,3,0,0.3545
1,0,36,66.7,108,1,3,0,0.6399
0,1,53,94.2,306,1,2,0,0.5042
0,1,36,75.6,102,0,3,1,0.4396
0,1,39,63.2,80,0,2,1,0.4084
1,0,59,86.1,105,0,1,0,0.465
1,1,62,46.1,306,1,2,1,0.9119
0,1,50,65.4,27,0,2,1,0.4139
0,1,62,78.0,249,1,2,1,0.6381
0,1,27,77.1,285,1,2,1,0.6797
1,0,64,78.4,7,0,3,1,0.5344
0,0,49,56.6,253,1,2,0,0.3574
0,0,32,63.5,40,1,1,1,0.4115
1,0,56,96.2,152,1,2,0,0.6517
1,1,63,98.6,58,1,1,0,0.8028
0,1,25,62.2,204,1,3,0,0.5279
0,0,42,80.4,289,0,2,1,0.2487
0,1,35,58.3,166,0,1,1,0.4123
0,1,32,65.3,326,1,2,0,0.5416
1,1,43,88.6,213,1,2,0,0.8787
0,0,58,72.6,224,0,3,0,0.0973
1,0,61,91.7,293,1,1,0,0.5912
1,0,38,79.6,108,0,1,0,0.3371
0,1,39,79.6,243,0,1,1,0.4678
1,1,63,46.9,277,1,2,1,0.935
0,1,51,86.2,190,1,3,0,0.5607
1,0,54,98.8,154,1,2,1,0.6897
0,0,54,71.0,20,0,3,0,0.0784
1,0,31,53.7,162,0,3,0,0.4134
1,0,21,98.7,249,1,1,1,0.675
0,1,41,61.0,46,1,3,1,0.6102
1,1,19,67.5,49,0,1,1,0.7061
1,0,18,49.3,137,0,2,0,0.4378
1,0,19,51.1,110,0,2,1,0.4919
1,1,30,56.9,283,0,3,1,0.7793
1,1,44,75.2,231,1,1,0,0.8597
1,0,34,75.7,292,0,1,1,0.5805
1,0,62,78.3,168,1,2,0,0.6744
1,0,34,77.1,188,0,3,0,0.4927
1,1,22,72.2,50,0,1,0,0.5752
0,1,41,89.1,7,0,1,1,0.3008
1,1,25,96.4,228,0,3,0,0.6774
1,1,61,59.8,232,1,2,0,0.857
0,1,26,52.2,18,1,1,0,0.4864
1,0,35,68.4,29,1,1,1,0.6567
1,0,33,46.5,141,0,3,1,0.5188
0,0,49,93.6,291,1,3,0,0.2421
1,0,57,58.2,115,1,1,0,0.653
0,0,56,75.2,106,1,1,1,0.3417
0,1,58,51.3,33,1,3,0,0.4257
1,0,61,75.4,177,0,3,0,0.4454
0,0,63,47.1,31,0,1,1,0.1019
0,0,49,87.3,297,0,3,1,0.2149
1,1,59,97.5,160,0,1,0,0.6363
1,0,65,61.9,269,1,3,0,0.6337
0,1,19,59.2,113,0,1,0,0.2904
1,0,55,69.6,93,0,1,0,0.3618
0,0,60,79.1,30,0,3,0,0.0646
0,1,21,55.4,151,1,2,0,0.4291
1,0,22,89.2,242,0,1,1,0.5113
0,0,54,55.9,264,0,2,0,0.1165
1,1,54,45.3,355,0,2,0,0.6444
1,0,43,73.8,325,0,3,1,0.5912
1,1,60,51.3,23,1,1,1,0.8728
1,1,26,83.4,217,1,2,0,0.8904
0,1,32,54.2,353,1,1,0,0.4701
1,1,41,90.0,64,0,1,1,0.6951
1,1,41,70.9,214,0,2,0,0.7233
1,0,52,76.1,99,1,2,1,0.8649
0,0,65,55.3,305,0,1,0,0.0337
1,0,58,53.1,249,1,2,1,0.8195
0,1,42,79.7,275,1,2,1,0.5557
0,0,43,59.1,314,0,1,1,0.2119
0,1,40,66.2,314,1,2,0,0.5984
0,0,23,71.4,89,1,2,1,0.4093
1,1,58,57.6,339,0,1,0,0.6283
1,1,44,88.7,250,0,2,0,0.5575
0,0,36,96.7,64,0,3,1,0.1798
0,0,48,68.8,235,1,1,0,0.2342
1,0,55,95.5,76,0,3,1,0.5254
0,1,60,93.5,57,0,1,1,0.342
0,0,49,54.1,99,0,3,1,0.2268
0,1,19,54.5,299,0,3,1,0.3277
1,0,35,71.3,244,0,2,0,0.3674
0,1,45,73.9,51,0,1,0,0.3006
0,1,24,63.8,161,0,1,0,0.2378
0,0,40,62.2,190,0,2,1,0.1615
1,0,53,68.7,121,0,2,0,0.4494
0,0,41,83.0,267,0,3,0,0.1967
1,1,45,49.6,293,1,1,1,0.8381
1,1,42,84.1,245,1,2,1,0.8871
1,0,56,95.9,183,1,2,1,0.7163
1,0,21,87.0,345,1,3,0,0.7632
0,0,62,55.5,167,0,3,1,0.3054
0,1,36,49.8,103,0,2,0,0.2835
1,1,21,72.0,88,1,3,1,0.9828
0,0,30,97.6,11,0,1,1,0.1033
0,0,18,90.0,88,0,3,0,0.1075
1,1,51,76.0,153,0,1,0,0.6049
1,1,24,52.9,35,0,2,0,0.5633
0,0,42,84.3,15,0,2,1,0.1837
0,0,40,89.7,205,1,3,0,0.3664
0,0,47,96.4,161,1,2,0,0.3208
0,1,24,78.7,199,1,3,1,0.5797
1,0,62,73.3,204,1,3,0,0.6472
1,1,34,79.1,156,1,3,1,0.9486
1,0,50,96.9,318,1,3,1,0.8083
0,0,19,79.5,298,1,1,1,0.3848
1,0,55,59.2,18,1,1,0,0.6442
0,0,61,80.0,137,1,2,0,0.2946
1,0,30,93.4,55,0,3,1,0.6212
0,0,49,76.2,187,0,2,0,0.1561
0,1,39,72.6,42,0,3,1,0.3762
1,1,26,85.3,303,1,2,1,0.9634
1,0,34,81.4,295,1,1,1,0.7147
0,1,35,48.1,289,1,2,1,0.6336
0,1,57,84.9,365,1,3,0,0.5771
1,1,57,67.4,112,1,3,1,0.9918
0,1,44,96.7,128,1,2,0,0.4815
0,0,28,98.4,274,1,2,1,0.4115
0,0,45,69.7,256,0,3,1,0.3252
1,0,25,98.3,87,0,2,1,0.5073
0,0,35,62.1,215,1,1,1,0.3388
0,0,30,82.5,358,1,3,1,0.4137
0,1,50,49.1,339,0,3,1,0.4789
1,1,32,53.0,283,1,1,0,0.843
1,0,39,92.5,106,0,2,0,0.4354
1,0,55,94.2,300,1,1,0,0.5994
0,0,47,74.3,23,0,3,0,0.1159
0,0,23,63.7,231,0,1,0,0.0939
0,1,62,69.8,43,1,2,1,0.5203
0,1,51,92.8,77,1,2,0,0.5083
0,1,36,56.6,317,1,3,0,0.4816
0,1,50,61.2,142,1,3,1,0.7155
1,0,31,88.2,214,0,1,1,0.5056
0,0,65,96.4,3,0,2,1,0.2321
1,0,64,50.1,211,0,1,1,0.5091
0,1,58,89.2,286,1,3,0,0.6052
0,0,36,80.5,314,0,1,0,0.1532
1,0,57,57.7,198,0,2,0,0.4685
1,0,32,86.6,0,1,3,0,0.6054
0,1,27,85.0,324,1,1,1,0.5363
0,0,19,52.8,13,0,1,0,0.0521
0,1,19,72.6,221,0,2,1,0.4032
1,1,38,86.7,278,0,2,0,0.7011
0,1,29,55.5,107,1,1,1,0.5417
0,0,27,70.5,117,0,2,1,0.2057
1,0,29,51.6,118,1,3,0,0.667
1,0,56,61.9,237,1,1,0,0.6373
0,1,19,57.0,353,1,1,0,0.4991
0,1,18,72.8,253,0,3,1,0.4747
1,0,19,52.8,44,1,2,0,0.6422
0,1,40,66.1,125,0,3,1,0.4884
1,1,45,60.1,134,1,3,0,0.9666
1,0,34,86.0,312,0,1,0,0.4807
0,0,57,83.5,63,0,3,1,0.2055
1,1,38,50.2,257,0,2,0,0.6948
1,0,61,97.4,5,0,1,0,0.4234
0,0,51,86.0,363,1,2,0,0.2853
1,1,26,78.9,316,0,3,0,0.7913
1,1,34,71.3,16,1,3,0,0.9136
0,1,59,54.8,281,1,2,1,0.5981
0,0,62,97.9,331,1,1,1,0.3822
1,0,49,45.4,40,1,3,0,0.5986
0,1,22,83.1,365,1,3,0,0.5523
1,1,31,72.9,354,0,3,1,0.8235
1,0,63,94.6,354,1,1,1,0.7239
1,1,64,65.9,309,0,1,1,0.6701
0,0,42,73.5,303,0,3,1,0.272
1,1,39,85.8,350,0,1,0,0.6181
1,0,22,47.6,231,0,2,1,0.5097
0,0,55,48.0,89,1,3,1,0.4318
0,0,26,56.6,149,1,2,0,0.2318
0,0,48,53.1,71,1,1,0,0.2486
0,1,58,45.4,359,0,1,0,0.3439
1,1,38,79.3,307,0,2,0,0.7034
0,0,53,88.8,256,1,1,1,0.393
0,0,18,97.6,44,1,3,1,0.4093
1,0,39,69.2,39,0,2,1,0.4184
1,1,40,60.4,191,1,2,1,0.9276
0,1,40,92.5,10,0,3,1,0.4014
0,1,32,91.4,351,0,1,0,0.3201
0,1,63,79.4,134,1,2,0,0.4418
0,0,18,60.0,178,1,2,1,0.4178
1,1,23,95.0,220,0,3,1,0.812
0,0,57,54.8,221,0,1,1,0.1672
1,1,52,47.4,38,1,2,0,0.8665
1,1,34,88.8,43,1,1,1,0.8279
0,1,40,76.0,312,1,2,1,0.5643
1,1,37,58.6,296,1,1,1,0.9292
0,1,45,81.9,294,0,2,0,0.2705
0,0,54,87.2,147,0,1,0,0.0486
0,0,35,91.5,21,0,1,1,0.1935
0,0,24,60.5,156,0,2,1,0.031
1,1,64,46.4,301,0,1,0,0.742
0,1,37,73.1,2,1,1,0,0.466
1,0,41,92.1,200,0,3,0,0.4818
0,1,33,56.4,311,0,3,0,0.3241
1,1,30,68.2,322,1,3,1,1.0
1,0,45,59.1,344,0,3,0,0.477
0,1,24,45.7,96,1,1,0,0.4539
0,1,32,94.4,108,1,2,0,0.4834
1,0,40,52.4,227,0,2,0,0.4255
1,1,40,87.2,241,0,3,0,0.6954
1,1,48,64.1,296,0,2,1,0.7284
0,0,22,60.3,28,0,2,1,0.1892
0,0,44,96.8,358,1,1,0,0.3154
0,1,61,81.1,108,1,1,1,0.6457
0,0,27,82.8,10,1,2,0,0.2755
1,1,59,86.8,94,0,1,1,0.8109
1,1,24,63.8,131,1,3,1,0.9962
1,1,49,76.0,92,0,3,1,0.774
1,1,40,59.9,53,1,2,1,0.8808
1,0,64,90.9,241,1,2,1,0.739
0,0,26,78.0,194,0,3,0,0.1803
0,0,46,58.4,257,1,2,0,0.2459
1,0,44,94.5,355,0,2,1,0.5283
0,1,55,76.9,333,1,1,1,0.5778
0,0,38,72.2,303,1,1,1,0.3712
0,1,60,46.9,67,0,3,0,0.3653
0,1,23,95.0,299,1,3,1,0.7019
0,1,43,97.4,189,1,3,1,0.5673
1,1,37,75.9,127,1,3,0,0.908
1,1,32,69.3,349,0,3,0,0.6733
0,0,62,64.8,338,0,1,0,0.0949
1,1,55,59.7,18,0,2,0,0.6146
1,0,37,76.6,171,0,3,0,0.5134
0,1,32,52.0,61,1,3,1,0.507
0,1,46,95.6,66,1,1,0,0.4252
0,1,23,54.7,210,0,1,0,0.3372
0,1,33,86.0,341,0,1,0,0.276
1,1,18,61.9,174,1,1,0,0.6903
0,0,23,57.4,339,0,2,1,0.178
0,1,33,75.7,6,0,2,1,0.4197
1,0,50,87.1,232,0,1,1,0.4602
0,0,24,85.0,198,0,1,0,0.0341
1,0,27,57.9,21,1,3,0,0.6826
1,0,25,63.2,228,1,2,1,0.7629
0,0,38,92.8,312,0,3,1,0.1763
1,1,43,84.8,349,0,1,1,0.6434
0,1,54,84.2,124,1,3,0,0.4831
1,1,35,59.8,72,1,1,1,0.9051
0,1,21,88.6,185,0,2,0,0.3065
0,0,37,64.7,282,1,3,0,0.4015
1,1,65,67.1,37,1,3,0,0.7595
0,1,59,60.8,247,1,3,0,0.5578
1,1,65,51.7,75,1,2,1,0.901
1,0,57,68.1,140,1,2,0,0.628
0,0,36,45.9,96,1,3,0,0.3427
1,0,50,70.1,142,0,3,0,0.541
0,0,40,84.9,79,1,3,0,0.3092
1,0,26,97.8,255,1,1,1,0.7236
0,1,55,49.3,353,0,1,1,0.4115
1,0,62,60.5,303,0,1,0,0.4366
1,1,62,72.2,14,0,2,1,0.7552
1,1,35,54.4,354,0,3,1,0.9053
1,1,63,51.4,295,0,1,0,0.7735
1,0,19,69.9,285,0,3,1,0.5871
0,1,65,76.9,22,0,2,0,0.3645
0,1,34,90.1,264,0,1,0,0.25
1,0,33,99.9,159,0,3,1,0.5346
0,1,63,87.6,290,1,2,0,0.4008
0,0,62,57.2,304,0,2,1,0.2181
0,0,65,86.1,95,0,1,1,0.135
1,0,41,74.5,271,1,2,0,0.6574
0,1,48,69.8,287,1,2,1,0.6121
0,1,18,96.5,280,0,1,1,0.3776
1,1,45,83.6,349,0,3,1,0.8081
1,0,50,82.5,292,1,2,0,0.5527
1,1,59,45.6,36,0,3,1,0.6976
1,1,54,92.6,162,0,3,1,0.7808
1,0,56,88.6,300,0,3,0,0.416
0,1,21,61.4,135,0,1,1,0.38
0,1,18,61.1,240,0,2,1,0.3758
0,0,50,47.9,174,0,1,1,0.1421
1,0,27,47.8,291,0,3,1,0.6033
0,1,20,81.8,117,0,2,1,0.4252
1,1,54,55.2,337,1,3,0,0.9238
0,0,62,95.8,358,1,3,1,0.439
0,0,38,91.3,256,0,1,0,0.0913
1,0,26,64.2,217,0,1,0,0.3798
0,1,57,65.9,202,0,2,0,0.219
0,0,60,63.0,142,0,2,1,0.1079
1,1,41,50.1,254,0,3,1,0.7745
0,0,63,46.7,95,0,3,0,0.1254
0,1,25,69.9,206,1,3,1,0.5955
0,0,41,96.9,347,1,1,1,0.3358
1,0,41,95.4,86,1,2,0,0.5968
1,1,27,89.5,130,0,1,0,0.5702
0,0,52,79.6,114,0,1,1,0.104
0,0,21,92.1,287,0,3,0,0.1522
1,1,61,73.3,254,1,3,1,0.9878
1,1,26,54.9,147,1,3,0,0.9956
1,0,28,82.6,55,1,1,1,0.6736
0,0,60,95.6,333,0,3,1,0.2229
0,1,65,46.1,98,1,1,1,0.5938
1,1,30,58.8,359,1,1,0,0.8193
1,1,44,59.6,297,1,1,1,0.8602
0,1,47,50.4,328,1,2,1,0.6519
1,0,63,57.4,59,0,1,1,0.4715
0,0,56,66.1,183,0,3,0,0.1901
1,0,29,96.7,174,0,3,0,0.5205
1,1,36,92.3,151,1,2,0,0.949
0,1,57,97.0,296,1,3,0,0.5125
1,0,21,51.6,3,1,3,0,0.6498
1,1,51,46.5,75,0,3,1,0.7211
0,1,40,51.0,0,0,2,0,0.2465
0,0,62,95.3,269,0,1,0,0.0626
0,0,43,53.7,352,0,2,0,0.0094
0,1,24,76.5,163,1,2,0,0.5228
0,0,35,57.5,297,1,3,1,0.4594
1,0,59,46.1,47,0,3,1,0.6854
1,1,21,49.7,17,1,2,0,0.8346
0,1,25,84.0,88,0,1,1,0.258
0,1,39,55.0,331,0,2,1,0.4469
1,1,43,57.6,315,0,1,1,0.7164
0,0,30,65.7,155,0,3,1,0.2
0,1,63,81.1,180,0,2,0,0.2856
0,1,34,70.8,8,0,1,1,0.3872
1,0,61,97.0,151,1,2,1,0.7552
0,0,53,68.9,147,0,2,1,0.3016
1,0,58,56.0,26,1,3,0,0.6282
1,1,64,74.5,100,0,1,0,0.6173
0,1,32,69.8,198,0,1,0,0.268
0,0,35,88.3,82,0,1,0,0.0
0,1,44,96.4,53,0,1,1,0.3014
1,0,23,91.0,341,1,1,0,0.6728
0,1,51,66.4,81,0,3,1,0.3961
1,0,58,56.9,142,1,2,0,0.6673
1,0,22,95.3,252,0,3,0,0.4817
1,0,29,66.2,96,0,2,1,0.4913
0,0,46,87.4,358,1,1,1,0.3469
1,0,54,99.4,39,1,3,1,0.6965
1,0,29,76.8,228,1,2,0,0.6983
0,1,42,71.4,196,1,2,0,0.4778
0,1,64,83.5,170,0,2,1,0.3429
0,0,51,55.7,319,1,1,1,0.348
1,1,28,71.9,1,1,3,0,0.772
1,1,40,62.2,285,1,2,1,0.9787
0,1,41,54.0,51,0,1,0,0.2606
1,1,35,78.6,356,1,3,0,0.9375
1,0,27,76.7,102,0,2,0,0.4087
0,1,22,86.9,32,1,1,1,0.5068
1,1,48,93.0,264,0,2,0,0.6592
1,1,42,57.1,10,1,1,0,0.7755
0,0,34,87.9,75,1,3,0,0.2515
0,0,45,65.2,53,0,2,0,0.1382
1,1,18,79.6,330,0,1,0,0.6054
1,1,62,91.8,96,0,1,0,0.67
0,1,19,59.1,147,0,1,0,0.1859
0,1,64,78.1,4,1,3,1,0.6507
0,1,57,71.4,279,1,1,0,0.4712
0,0,19,88.5,286,1,2,0,0.3125
0,0,44,83.3,105,1,3,0,0.4533
0,1,25,87.3,43,1,2,1,0.5387
0,1,44,60.8,205,1,1,1,0.5916
0,1,54,83.7,279,1,1,0,0.5254
1,0,34,78.3,117,0,2,0,0.4767
0,0,21,70.1,267,0,2,1,0.2002
0,1,61,65.8,177,1,3,0,0.5034
0,0,55,63.2,340,1,1,0,0.2907
1,1,48,45.5,227,0,3,0,0.7286
1,0,22,54.3,280,1,1,0,0.6637
0,0,42,48.2,116,0,2,0,0.0571
0,0,45,91.7,141,1,3,1,0.4083
1,0,36,92.3,71,0,1,0,0.3929
0,0,54,91.5,28,0,2,0,0.0948
1,0,59,90.0,24,0,3,1,0.5778
0,1,40,57.2,86,0,3,1,0.3998
0,1,53,72.0,186,0,3,1,0.4862
1,1,62,94.9,99,0,2,0,0.6026
1,1,30,86.8,254,0,3,1,0.8455
1,1,34,45.1,177,0,1,1,0.7254
1,1,47,70.3,139,1,2,1,0.9882
1,1,40,45.6,81,0,3,0,0.7264
1,1,20,60.4,355,0,2,0,0.6276
1,1,30,69.0,18,1,1,0,0.7355
1,0,49,94.1,254,1,3,0,0.7687
1,1,62,81.0,52,1,2,0,0.9069
0,1,52,64.9,34,1,2,0,0.4891
0,0,19,72.0,154,1,1,0,0.2556
0,1,64,90.0,66,1,1,0,0.3688
0,1,20,61.5,229,0,2,0,0.2836
0,0,65,78.8,50,1,3,0,0.2832
1,0,46,59.4,360,1,3,1,0.8382
0,0,27,71.4,42,1,2,1,0.3936
0,1,37,46.4,34,1,1,0,0.5251
0,1,51,91.9,14,1,3,0,0.401
1,1,32,47.7,143,0,3,0,0.7003
1,1,57,57.3,354,1,1,1,0.9009
1,1,62,63.3,68,0,1,0,0.5908
0,1,18,79.4,198,0,1,1,0.4106
0,1,43,84.6,84,0,2,1,0.3677
0,1,49,49.4,168,0,2,0,0.4511
0,1,19,47.4,192,1,2,1,0.5749
0,1,49,88.9,29,0,1,0,0.2164
0,0,58,84.2,146,1,2,0,0.1982
1,1,46,90.7,87,0,1,1,0.7146
1,0,37,82.2,301,1,2,1,0.7615
1,1,40,86.3,315,1,2,1,0.8872
1,0,29,65.8,78,1,3,1,0.7395
0,1,61,77.5,226,0,1,0,0.2979
0,1,27,89.3,23,1,3,1,0.5435
0,0,36,54.5,176,0,1,1,0.119
0,0,27,68.3,186,0,2,0,0.1025
0,0,36,85.7,269,1,2,1,0.4324
0,0,43,74.3,213,0,2,1,0.2619
0,0,41,82.5,294,1,1,0,0.4364
0,0,26,61.1,263,1,1,0,0.259
1,1,46,46.8,175,1,2,1,0.8482
0,1,46,46.6,79,0,3,1,0.3259
1,0,54,96.9,237,1,2,0,0.8048
0,1,45,96.9,80,1,2,1,0.5691
0,1,20,56.6,196,0,2,1,0.4769
1,0,40,53.1,296,0,2,1,0.5967
0,1,21,46.0,290,0,3,1,0.3716
0,1,31,57.7,180,0,3,1,0.3875
1,0,55,63.4,53,1,3,1,0.8715
0,0,30,58.3,164,0,1,1,0.1228
1,1,45,88.9,17,0,2,1,0.7384
0,1,56,86.2,276,0,1,0,0.272
0,0,61,49.5,255,0,2,1,0.0876
1,0,37,83.4,297,1,3,0,0.7981
0,1,45,73.6,320,0,2,0,0.2419
1,1,49,52.3,135,0,3,1,0.7689
0,0,31,85.7,211,1,2,1,0.3479
0,0,30,49.7,240,0,2,0,0.1502
1,1,28,54.7,113,1,3,1,0.9728
0,0,55,53.2,356,0,2,0,0.1891
1,0,56,96.6,316,1,3,0,0.804
0,1,59,83.4,196,1,3,1,0.6819
1,0,32,67.6,186,0,2,1,0.5682
1,0,26,90.2,265,1,3,0,0.6552
1,0,20,56.9,190,1,1,1,0.6867
1,0,22,96.2,262,1,1,1,0.7626
0,0,45,83.3,34,1,2,0,0.2725
1,0,59,75.8,346,1,3,1,0.8758
0,1,32,88.7,41,0,1,1,0.4181
0,0,20,80.5,212,0,1,0,0.0801
0,0,52,93.8,87,0,3,1,0.1717
1,1,24,90.6,284,0,1,1,0.7135
1,1,47,55.9,154,1,1,0,0.8523
0,1,41,58.2,293,0,2,1,0.3488
0,0,48,48.6,257,0,2,1,0.2533
0,1,31,57.1,24,0,3,0,0.2632
1,1,33,63.9,193,0,3,0,0.647
1,1,21,46.6,293,1,1,1,0.8866
1,0,20,62.3,58,1,2,1,0.6641
0,1,52,87.4,105,0,3,1,0.4865
1,0,26,91.2,6,0,1,0,0.4013
1,0,21,45.5,176,1,2,1,0.6993
1,1,36,45.4,195,0,3,1,0.7504
1,0,41,53.0,363,0,2,0,0.5382
0,0,28,93.0,231,0,1,1,0.1525
0,0,32,70.8,296,0,1,0,0.112
0,0,53,99.1,201,0,1,0,0.0507
0,0,48,93.8,360,0,2,1,0.2568
1,1,25,94.0,219,1,3,0,0.8401
0,0,19,52.1,349,1,3,0,0.2992
0,0,20,71.1,279,1,1,0,0.2676
0,0,20,99.6,291,0,1,0,0.1089
0,0,38,53.2,335,1,1,0,0.2574
0,1,29,76.6,276,0,1,1,0.361
1,1,31,63.9,282,1,2,0,0.8636
0,0,40,66.3,310,1,1,0,0.2483
1,0,30,94.0,84,1,1,1,0.6607
1,1,33,77.3,218,1,3,0,0.8894
1,0,34,86.7,226,1,2,1,0.8133
0,0,35,82.0,314,0,1,0,0.0408
0,1,30,74.1,329,1,2,1,0.5979
1,1,43,88.5,289,0,1,1,0.7455
0,0,62,98.4,51,0,2,1,0.1845
1,1,57,98.2,141,1,1,1,0.9728
1,0,56,88.4,58,0,1,0,0.3903
0,0,48,71.8,56,0,2,0,0.0063
0,0,57,54.0,119,1,1,0,0.1907
1,0,34,47.4,36,0,1,0,0.4522
0,1,49,57.7,185,1,2,1,0.5313
1,1,18,63.7,287,1,3,0,0.8819
1,1,52,52.1,275,1,3,1,0.9336
0,0,53,57.4,125,1,1,0,0.252
1,1,36,49.6,212,1,2,1,0.9595
0,0,45,73.8,336,0,3,0,0.1623
0,1,19,51.9,188,1,2,0,0.487
1,0,46,85.9,184,1,3,0,0.6068
0,0,60,63.3,108,0,1,0,0.0201
1,1,46,82.0,51,0,2,0,0.5932
0,0,60,93.5,343,0,1,0,0.13
1,0,36,49.7,340,1,1,0,0.6006
1,1,45,99.4,334,1,1,1,0.8342
1,1,51,80.5,100,1,2,0,0.8732
0,0,48,47.9,315,0,3,1,0.2673
1,0,54,62.3,145,1,1,1,0.6718
1,0,36,93.7,204,0,2,1,0.4821
1,0,49,77.8,174,0,3,1,0.5509
0,1,46,60.8,230,1,1,0,0.4647
1,1,26,96.7,125,1,3,1,0.9969
1,0,24,88.3,267,0,3,1,0.6754
1,0,29,85.5,250,1,2,1,0.7665
0,0,48,93.9,357,1,2,1,0.4492
1,0,35,87.3,111,0,2,0,0.3525
0,1,45,60.8,39,0,3,0,0.2504
0,1,38,77.1,217,1,3,0,0.585
0,1,26,91.3,235,1,2,1,0.5333
0,1,51,54.9,191,0,3,1,0.3881
0,0,51,54.0,274,1,3,0,0.3566
1,0,64,53.7,86,0,3,0,0.4806
1,0,41,55.7,239,0,2,1,0.5036
0,1,33,50.7,355,1,1,1,0.6597
0,1,45,91.1,154,1,1,1,0.4977
1,1,63,90.0,179,0,2,1,0.7562
1,1,64,53.3,79,1,3,0,0.9487
1,0,52,83.8,6,0,2,1,0.5347
0,0,23,79.5,250,0,1,0,0.0
1,1,55,60.2,190,0,2,0,0.6895
1,1,58,57.5,76,1,1,0,0.7844
0,0,28,58.8,54,0,1,1,0.1758
0,0,21,85.2,203,1,2,0,0.3652
1,0,31,62.6,346,0,2,1,0.4838
1,0,30,60.3,158,0,1,1,0.5271
0,0,32,46.2,138,0,3,1,0.2807
1,1,25,95.0,229,1,3,0,0.8992
1,0,60,86.4,321,1,1,0,0.7028
1,0,41,71.0,66,1,3,0,0.6696
1,1,28,96.9,97,1,1,1,0.9812
1,0,65,61.1,113,1,1,0,0.517
0,0,52,82.1,12,1,1,0,0.2802
1,1,42,61.8,146,1,2,1,0.8103
1,1,40,62.3,221,1,2,0,0.8641
0,1,64,91.5,20,1,2,0,0.4114
1,1,62,88.3,214,1,1,0,0.8536
1,1,24,61.2,143,1,2,1,0.916
0,1,22,49.5,339,0,3,0,0.3515
0,0,49,64.7,111,0,3,1,0.1841
1,0,45,86.8,77,1,2,1,0.8182
0,0,61,50.5,153,0,2,0,0.0774
1,0,20,82.0,85,1,1,0,0.5519
1,1,47,93.9,360,0,2,0,0.5916
0,1,61,54.9,75,0,2,0,0.232
0,1,22,92.4,30,1,2,0,0.4197
1,0,50,47.8,359,0,1,1,0.5328
1,1,37,81.7,323,0,3,0,0.6806
1,0,47,88.5,167,1,1,1,0.5973
0,1,61,69.5,282,0,2,0,0.285
0,0,39,56.2,348,1,2,0,0.2008
1,1,39,95.9,219,1,3,0,0.9221
1,1,55,46.1,271,0,2,1,0.7438
1,0,46,75.5,199,1,1,0,0.5444
1,1,38,65.5,112,1,1,0,0.7863
1,1,35,70.4,12,1,1,1,0.9342
1,0,65,74.5,59,0,1,0,0.3784
1,0,28,74.4,334,0,2,1,0.5659
1,1,27,56.2,187,0,1,0,0.6516
1,1,52,82.4,363,0,2,0,0.6374
0,1,43,46.1,287,0,1,0,0.2277
0,1,61,46.2,54,1,3,1,0.5637
1,1,63,71.3,242,1,3,0,0.9247
1,1,21,74.8,152,0,1,1,0.7148
0,0,27,60.1,168,0,3,0,0.1498
0,1,56,75.3,281,1,3,1,0.575
0,0,33,73.4,108,0,3,1,0.2985
0,0,58,64.2,337,1,3,0,0.3987
1,1,47,80.8,35,0,2,0,0.5684
1,0,20,97.7,211,0,1,0,0.438
0,1,51,72.0,352,1,3,0,0.5015
1,0,42,88.2,339,0,2,0,0.3843
1,1,55,58.6,130,1,3,1,0.9879
1,0,59,86.9,58,1,2,1,0.736
0,1,53,80.7,161,1,1,1,0.5841
0,0,21,80.2,261,1,2,1,0.4489
1,0,59,94.1,158,1,1,0,0.6454
0,0,27,57.8,226,1,2,1,0.4024
0,0,30,65.3,159,0,2,1,0.1848
0,0,23,49.6,297,1,3,0,0.4067
1,0,24,84.9,312,1,3,1,0.7756
1,1,45,91.4,328,0,2,1,0.8158
1,1,54,67.3,45,1,2,0,0.7243
0,0,32,64.6,343,0,2,1,0.1854
0,0,47,81.2,311,1,1,1,0.3735
1,0,57,49.2,122,1,2,1,0.765
0,1,27,61.2,213,1,1,0,0.503
0,0,29,65.1,157,1,1,0,0.3075
0,0,34,73.5,163,0,1,0,0.0667
0,0,65,71.2,281,0,1,1,0.1648
1,1,47,56.5,49,0,1,1,0.7473
1,0,18,74.7,129,0,1,1,0.5082
0,1,53,95.9,361,0,1,0,0.346
1,0,57,46.5,363,0,2,1,0.5926
1,0,41,82.4,262,0,1,0,0.4199
1,1,55,79.4,154,0,2,0,0.6832
0,0,38,95.8,335,0,2,0,0.1263
1,0,59,80.5,304,1,1,1,0.7377
0,0,49,79.4,45,0,2,0,0.0318
1,1,35,87.3,247,1,2,1,0.9412
1,1,30,59.7,220,0,1,1,0.6889
1,0,54,77.8,212,1,2,1,0.7586
1,0,61,73.6,320,0,2,1,0.57
0,1,38,69.1,1,1,3,1,0.5915
1,1,35,49.4,205,0,3,1,0.7714
1,0,57,61.1,229,0,1,1,0.5371
1,0,63,60.4,334,0,1,0,0.3412
1,0,64,84.8,191,1,1,0,0.5366
1,1,43,95.6,319,0,1,0,0.6184
0,1,22,57.7,355,1,1,1,0.6438
0,1,22,49.1,252,1,3,0,0.6062
0,1,48,100.0,315,1,3,0,0.4697
